company_name,live_count,death_happened,death_case_index
C_2835,1,False,
C_2836,3,False,
C_2837,5,False,
C_2838,5,False,
C_2839,2,False,
C_2840,4,False,
C_2841,5,False,
C_2842,5,False,
C_2843,1,False,
C_2844,2,False,
C_2845,5,False,
C_2846,4,False,
C_2847,9,False,
C_2848,5,False,
C_2849,5,False,
C_2850,5,False,
C_2851,4,False,
C_2852,2,False,
C_2853,13,False,
C_2854,20,False,
C_2855,3,False,
C_2856,13,False,
C_2857,20,False,
C_2858,4,False,
C_2859,0,True,0.0
C_2860,4,False,
C_2861,5,False,
C_2862,5,False,
C_2863,5,False,
C_2864,5,False,
C_2865,13,False,
C_2866,0,True,0.0
C_2867,4,False,
C_2868,10,False,
C_2869,5,False,
C_2870,4,False,
C_2871,5,False,
C_2872,20,False,
C_2873,2,False,
C_2874,5,False,
C_2875,1,False,
C_2876,16,False,
C_2877,20,False,
C_2878,3,False,
C_2879,5,False,
C_2880,5,False,
C_2881,3,False,
C_2882,5,False,
C_2883,20,False,
C_2884,4,False,
C_2885,20,False,
C_2886,1,False,
C_2887,4,False,
C_2888,13,False,
C_2889,3,False,
C_2890,5,False,
C_2891,4,False,
C_2892,1,False,
C_2893,20,False,
C_2894,5,False,
C_2895,1,False,
C_2896,5,False,
C_2897,2,False,
C_2898,3,False,
C_2899,4,False,
C_2900,13,False,
C_2901,4,False,
C_2902,5,False,
C_2903,5,False,
C_2904,18,False,
C_2905,5,False,
C_2906,3,False,
C_2907,1,False,
C_2908,20,False,
C_2909,0,True,0.0
C_2910,1,False,
C_2911,3,False,
C_2912,3,False,
C_2913,4,False,
C_2914,1,False,
C_2915,2,False,
C_2916,2,False,
C_2917,5,False,
C_2918,2,False,
C_2919,2,False,
C_2920,7,False,
C_2921,20,False,
C_2922,1,False,
C_2923,1,False,
C_2924,5,False,
C_2925,1,False,
C_2926,5,False,
C_2927,5,False,
C_2928,3,False,
C_2929,10,False,
C_2930,6,False,
C_2931,1,False,
C_2932,1,False,
C_2933,4,False,
C_2934,5,False,
C_2935,5,False,
C_2936,5,False,
C_2937,1,False,
C_2938,5,False,
C_2939,5,False,
C_2940,2,False,
C_2941,5,False,
C_2942,2,False,
C_2943,5,False,
C_2944,4,False,
C_2945,10,False,
C_2946,3,False,
C_2947,0,True,0.0
C_2948,5,False,
C_2949,19,False,
C_2950,20,False,
C_2951,5,False,
C_2952,2,False,
C_2953,0,True,0.0
C_2954,19,False,
C_2955,3,False,
C_2956,10,False,
C_2957,8,False,
C_2958,3,False,
C_2959,4,False,
C_2960,6,False,
C_2961,5,False,
C_2962,4,False,
C_2963,13,False,
C_2964,0,True,0.0
C_2965,2,False,
C_2966,0,True,0.0
C_2967,3,False,
C_2968,3,False,
C_2969,3,False,
C_2970,5,False,
C_2971,20,False,
C_2972,20,False,
C_2973,20,False,
C_2974,11,False,
C_2975,9,False,
C_2976,2,False,
C_2977,3,False,
C_2978,2,False,
C_2979,3,False,
C_2980,6,False,
C_2981,4,False,
C_2982,5,False,
C_2983,5,False,
C_2984,20,False,
C_2985,1,False,
C_2986,5,False,
C_2987,2,False,
C_2988,3,False,
C_2989,13,False,
C_2990,20,False,
C_2991,5,False,
C_2992,4,False,
C_2993,5,False,
C_2994,20,False,
C_2995,18,False,
C_2996,9,False,
C_2997,15,False,
C_2998,4,False,
C_2999,2,False,
C_3000,16,False,
C_3001,4,False,
C_3002,6,False,
C_3003,4,False,
C_3004,9,False,
C_3005,5,False,
C_3006,5,False,
C_3007,20,False,
C_3008,5,False,
C_3009,11,False,
C_3010,20,False,
C_3011,3,False,
C_3012,5,False,
C_3013,5,False,
C_3014,2,False,
C_3015,0,True,0.0
C_3016,20,False,
C_3017,0,True,0.0
C_3018,6,False,
C_3019,17,False,
C_3020,5,False,
C_3021,8,False,
C_3022,2,False,
C_3023,2,False,
C_3024,5,False,
C_3025,20,False,
C_3026,4,False,
C_3027,4,False,
C_3028,0,True,0.0
C_3029,15,False,
C_3030,20,False,
C_3031,20,False,
C_3032,3,False,
C_3033,5,False,
C_3034,3,False,
C_3035,1,False,
C_3036,5,False,
C_3037,5,False,
C_3038,3,False,
C_3039,13,False,
C_3040,3,False,
C_3041,5,False,
C_3042,4,False,
C_3043,3,False,
C_3044,5,False,
C_3045,4,False,
C_3046,5,False,
C_3047,5,False,
C_3048,5,False,
C_3049,5,False,
C_3050,12,False,
C_3051,6,False,
C_3052,5,False,
C_3053,4,False,
C_3054,5,False,
C_3055,0,True,0.0
C_3056,7,False,
C_3057,4,False,
C_3058,5,False,
C_3059,5,False,
C_3060,5,False,
C_3061,18,False,
C_3062,12,False,
C_3063,5,False,
C_3064,5,False,
C_3065,3,False,
C_3066,5,False,
C_3067,3,False,
C_3068,7,False,
C_3069,9,False,
C_3070,1,False,
C_3071,20,False,
C_3072,5,False,
C_3073,0,True,0.0
C_3074,2,False,
C_3075,4,False,
C_3076,5,False,
C_3077,1,False,
C_3078,14,False,
C_3079,20,False,
C_3080,11,False,
C_3081,3,False,
C_3082,0,True,0.0
C_3083,4,False,
C_3084,5,False,
C_3085,15,False,
C_3086,3,False,
C_3087,11,False,
C_3088,20,False,
C_3089,2,False,
C_3090,4,False,
C_3091,3,False,
C_3092,2,False,
C_3093,20,False,
C_3094,2,False,
C_3095,3,False,
C_3096,7,False,
C_3097,5,False,
C_3098,0,True,0.0
C_3099,17,False,
C_3100,3,False,
C_3101,2,False,
C_3102,13,False,
C_3103,8,False,
C_3104,12,False,
C_3105,1,False,
C_3106,3,False,
C_3107,8,False,
C_3108,12,False,
C_3109,20,False,
C_3110,2,False,
C_3111,3,False,
C_3112,5,False,
C_3113,3,False,
C_3114,0,True,0.0
C_3115,4,False,
C_3116,0,True,0.0
C_3117,0,True,0.0
C_3118,4,False,
C_3119,20,False,
C_3120,6,False,
C_3121,16,False,
C_3122,5,False,
C_3123,2,False,
C_3124,2,False,
C_3125,5,False,
C_3126,5,False,
C_3127,4,False,
C_3128,3,False,
C_3129,1,False,
C_3130,4,False,
C_3131,4,False,
C_3132,4,False,
C_3133,4,False,
C_3134,4,False,
C_3135,4,False,
C_3136,4,False,
C_3137,1,False,
C_3138,8,False,
C_3139,4,False,
C_3140,20,False,
C_3141,4,False,
C_3142,4,False,
C_3143,2,False,
C_3144,17,False,
C_3145,20,False,
C_3146,9,False,
C_3147,11,False,
C_3148,19,False,
C_3149,0,True,0.0
C_3150,20,False,
C_3151,20,False,
C_3152,3,False,
C_3153,13,False,
C_3154,3,False,
C_3155,1,False,
C_3156,20,False,
C_3157,2,False,
C_3158,4,False,
C_3159,3,False,
C_3160,6,False,
C_3161,7,False,
C_3162,4,False,
C_3163,0,True,0.0
C_3164,7,False,
C_3165,20,False,
C_3166,6,False,
C_3167,7,False,
C_3168,0,True,0.0
C_3169,20,False,
C_3170,1,False,
C_3171,6,False,
C_3172,2,False,
C_3173,1,False,
C_3174,2,False,
C_3175,3,False,
C_3176,4,False,
C_3177,1,False,
C_3178,5,False,
C_3179,5,False,
C_3180,4,False,
C_3181,20,False,
C_3182,9,False,
C_3183,3,False,
C_3184,3,False,
C_3185,4,False,
C_3186,7,False,
C_3187,4,False,
C_3188,4,False,
C_3189,4,False,
C_3190,0,True,0.0
C_3191,3,False,
C_3192,12,False,
C_3193,4,False,
C_3194,19,False,
C_3195,4,False,
C_3196,19,False,
C_3197,20,False,
C_3198,4,False,
C_3199,16,False,
C_3200,2,False,
C_3201,4,False,
C_3202,4,False,
C_3203,4,False,
C_3204,3,False,
C_3205,20,False,
C_3206,13,False,
C_3207,2,False,
C_3208,7,False,
C_3209,2,False,
C_3210,3,False,
C_3211,1,False,
C_3212,20,False,
C_3213,4,False,
C_3214,1,False,
C_3215,2,False,
C_3216,8,False,
C_3217,1,False,
C_3218,3,False,
C_3219,2,False,
C_3220,4,False,
C_3221,6,False,
C_3222,2,False,
C_3223,14,False,
C_3224,3,False,
C_3225,1,False,
C_3226,2,False,
C_3227,2,False,
C_3228,10,False,
C_3229,13,False,
C_3230,4,False,
C_3231,3,False,
C_3232,11,False,
C_3233,1,False,
C_3234,4,False,
C_3235,12,False,
C_3236,0,True,0.0
C_3237,10,False,
C_3238,10,False,
C_3239,3,False,
C_3240,6,False,
C_3241,15,False,
C_3242,11,False,
C_3243,18,False,
C_3244,2,False,
C_3245,20,False,
C_3246,7,False,
C_3247,11,False,
C_3248,3,False,
C_3249,19,False,
C_3250,9,False,
C_3251,2,False,
C_3252,3,False,
C_3253,20,False,
C_3254,17,False,
C_3255,6,False,
C_3256,7,False,
C_3257,11,False,
C_3258,11,False,
C_3259,3,False,
C_3260,20,False,
C_3261,19,False,
C_3262,2,False,
C_3263,20,False,
C_3264,4,False,
C_3265,1,False,
C_3266,1,False,
C_3267,4,False,
C_3268,1,False,
C_3269,4,False,
C_3270,14,False,
C_3271,4,False,
C_3272,4,False,
C_3273,4,False,
C_3274,4,False,
C_3275,14,False,
C_3276,2,False,
C_3277,0,True,0.0
C_3278,1,False,
C_3279,3,False,
C_3280,15,False,
C_3281,16,False,
C_3282,11,False,
C_3283,6,False,
C_3284,3,False,
C_3285,1,False,
C_3286,5,False,
C_3287,6,False,
C_3288,8,False,
C_3289,2,False,
C_3290,18,False,
C_3291,1,False,
C_3292,9,False,
C_3293,12,False,
C_3294,4,False,
C_3295,20,False,
C_3296,8,False,
C_3297,20,False,
C_3298,9,False,
C_3299,15,False,
C_3300,4,False,
C_3301,20,False,
C_3302,4,False,
C_3303,5,False,
C_3304,2,False,
C_3305,4,False,
C_3306,2,False,
C_3307,4,False,
C_3308,4,False,
C_3309,20,False,
C_3310,20,False,
C_3311,4,False,
C_3312,0,True,0.0
C_3313,0,True,0.0
C_3314,1,False,
C_3315,7,False,
C_3316,18,False,
C_3317,13,False,
C_3318,7,False,
C_3319,7,False,
C_3320,4,False,
C_3321,20,False,
C_3322,20,False,
C_3323,3,False,
C_3324,4,False,
C_3325,3,False,
C_3326,8,False,
C_3327,6,False,
C_3328,10,False,
C_3329,8,False,
C_3330,5,False,
C_3331,6,False,
C_3332,10,False,
C_3333,20,False,
C_3334,11,False,
C_3335,4,False,
C_3336,19,False,
C_3337,3,False,
C_3338,19,False,
C_3339,9,False,
C_3340,12,False,
C_3341,2,False,
C_3342,4,False,
C_3343,0,True,0.0
C_3344,20,False,
C_3345,20,False,
C_3346,4,False,
C_3347,11,False,
C_3348,20,False,
C_3349,20,False,
C_3350,2,False,
C_3351,19,False,
C_3352,14,False,
C_3353,3,False,
C_3354,3,False,
C_3355,20,False,
C_3356,1,False,
C_3357,20,False,
C_3358,20,False,
C_3359,4,False,
C_3360,20,False,
C_3361,3,False,
C_3362,8,False,
C_3363,7,False,
C_3364,2,False,
C_3365,14,False,
C_3366,5,False,
C_3367,4,False,
C_3368,1,False,
C_3369,4,False,
C_3370,1,False,
C_3371,13,False,
C_3372,0,True,0.0
C_3373,20,False,
C_3374,4,False,
C_3375,7,False,
C_3376,14,False,
C_3377,4,False,
C_3378,2,False,
C_3379,19,False,
C_3380,20,False,
C_3381,0,True,0.0
C_3382,0,True,0.0
C_3383,3,False,
C_3384,8,False,
C_3385,4,False,
C_3386,19,False,
C_3387,20,False,
C_3388,10,False,
C_3389,10,False,
C_3390,20,False,
C_3391,3,False,
C_3392,0,True,0.0
C_3393,4,False,
C_3394,10,False,
C_3395,13,False,
C_3396,0,True,0.0
C_3397,2,False,
C_3398,4,False,
C_3399,4,False,
C_3400,4,False,
C_3401,1,False,
C_3402,4,False,
C_3403,6,False,
C_3404,7,False,
C_3405,10,False,
C_3406,14,False,
C_3407,17,False,
C_3408,1,False,
C_3409,4,False,
C_3410,2,False,
C_3411,3,False,
C_3412,3,False,
C_3413,4,False,
C_3414,8,False,
C_3415,4,False,
C_3416,20,False,
C_3417,4,False,
C_3418,1,False,
C_3419,4,False,
C_3420,20,False,
C_3421,13,False,
C_3422,1,False,
C_3423,3,False,
C_3424,4,False,
C_3425,3,False,
C_3426,12,False,
C_3427,20,False,
C_3428,7,False,
C_3429,11,False,
C_3430,12,False,
C_3431,18,False,
C_3432,7,False,
C_3433,3,False,
C_3434,4,False,
C_3435,1,False,
C_3436,8,False,
C_3437,2,False,
C_3438,9,False,
C_3439,6,False,
C_3440,1,False,
C_3441,20,False,
C_3442,20,False,
C_3443,7,False,
C_3444,2,False,
C_3445,0,True,0.0
C_3446,20,False,
C_3447,1,False,
C_3448,4,False,
C_3449,10,False,
C_3450,2,False,
C_3451,7,False,
C_3452,0,True,0.0
C_3453,1,False,
C_3454,20,False,
C_3455,2,False,
C_3456,7,False,
C_3457,4,False,
C_3458,8,False,
C_3459,1,False,
C_3460,0,True,0.0
C_3461,20,False,
C_3462,20,False,
C_3463,12,False,
C_3464,20,False,
C_3465,14,False,
C_3466,19,False,
C_3467,16,False,
C_3468,4,False,
C_3469,7,False,
C_3470,20,False,
C_3471,0,True,0.0
C_3472,11,False,
C_3473,20,False,
C_3474,10,False,
C_3475,17,False,
C_3476,1,False,
C_3477,4,False,
C_3478,18,False,
C_3479,20,False,
C_3480,2,False,
C_3481,2,False,
C_3482,3,False,
C_3483,4,False,
C_3484,6,False,
C_3485,6,False,
C_3486,1,False,
C_3487,18,False,
C_3488,4,False,
C_3489,3,False,
C_3490,14,False,
C_3491,19,False,
C_3492,20,False,
C_3493,18,False,
C_3494,12,False,
C_3495,1,False,
C_3496,4,False,
C_3497,0,True,0.0
C_3498,1,False,
C_3499,3,False,
C_3500,20,False,
C_3501,3,False,
C_3502,17,False,
C_3503,4,False,
C_3504,20,False,
C_3505,5,False,
C_3506,11,False,
C_3507,4,False,
C_3508,11,False,
C_3509,6,False,
C_3510,16,False,
C_3511,4,False,
C_3512,14,False,
C_3513,20,False,
C_3514,9,False,
C_3515,1,False,
C_3516,2,False,
C_3517,3,False,
C_3518,20,False,
C_3519,5,False,
C_3520,7,False,
C_3521,1,False,
C_3522,5,False,
C_3523,2,False,
C_3524,0,True,0.0
C_3525,14,False,
C_3526,0,True,0.0
C_3527,9,False,
C_3528,1,False,
C_3529,17,False,
C_3530,0,True,0.0
C_3531,18,False,
C_3532,19,False,
C_3533,13,False,
C_3534,20,False,
C_3535,1,False,
C_3536,1,False,
C_3537,6,False,
C_3538,16,False,
C_3539,0,True,0.0
C_3540,4,False,
C_3541,2,False,
C_3542,3,False,
C_3543,8,False,
C_3544,20,False,
C_3545,20,False,
C_3546,8,False,
C_3547,1,False,
C_3548,2,False,
C_3549,9,False,
C_3550,20,False,
C_3551,3,False,
C_3552,20,False,
C_3553,10,False,
C_3554,20,False,
C_3555,4,False,
C_3556,1,False,
C_3557,7,False,
C_3558,7,False,
C_3559,4,False,
C_3560,4,False,
C_3561,20,False,
C_3562,18,False,
C_3563,8,False,
C_3564,14,False,
C_3565,20,False,
C_3566,14,False,
C_3567,20,False,
C_3568,16,False,
C_3569,5,False,
C_3570,2,False,
C_3571,2,False,
C_3572,11,False,
C_3573,4,False,
C_3574,0,True,0.0
C_3575,1,False,
C_3576,2,False,
C_3577,20,False,
C_3578,1,False,
C_3579,12,False,
C_3580,20,False,
C_3581,1,False,
C_3582,20,False,
C_3583,20,False,
C_3584,6,False,
C_3585,3,False,
C_3586,11,False,
C_3587,20,False,
C_3588,16,False,
C_3589,20,False,
C_3590,7,False,
C_3591,6,False,
C_3592,20,False,
C_3593,20,False,
C_3594,20,False,
C_3595,8,False,
C_3596,20,False,
C_3597,8,False,
C_3598,3,False,
C_3599,4,False,
C_3600,3,False,
C_3601,8,False,
C_3602,19,False,
C_3603,19,False,
C_3604,10,False,
C_3605,5,False,
C_3606,0,True,0.0
C_3607,4,False,
C_3608,4,False,
C_3609,16,False,
C_3610,3,False,
C_3611,14,False,
C_3612,0,True,0.0
C_3613,19,False,
C_3614,20,False,
C_3615,2,False,
C_3616,2,False,
C_3617,3,False,
C_3618,20,False,
C_3619,1,False,
C_3620,8,False,
C_3621,20,False,
C_3622,1,False,
C_3623,1,False,
C_3624,2,False,
C_3625,6,False,
C_3626,5,False,
C_3627,8,False,
C_3628,0,True,0.0
C_3629,20,False,
C_3630,8,False,
C_3631,2,False,
C_3632,20,False,
C_3633,4,False,
C_3634,17,False,
C_3635,4,False,
C_3636,0,True,0.0
C_3637,20,False,
C_3638,13,False,
C_3639,2,False,
C_3640,2,False,
C_3641,8,False,
C_3642,14,False,
C_3643,5,False,
C_3644,2,False,
C_3645,2,False,
C_3646,3,False,
C_3647,5,False,
C_3648,11,False,
C_3649,10,False,
C_3650,3,False,
C_3651,19,False,
C_3652,19,False,
C_3653,18,False,
C_3654,1,False,
C_3655,0,True,0.0
C_3656,3,False,
C_3657,6,False,
C_3658,1,False,
C_3659,20,False,
C_3660,20,False,
C_3661,19,False,
C_3662,20,False,
C_3663,3,False,
C_3664,14,False,
C_3665,20,False,
C_3666,2,False,
C_3667,20,False,
C_3668,4,False,
C_3669,6,False,
C_3670,3,False,
C_3671,1,False,
C_3672,20,False,
C_3673,0,True,0.0
C_3674,0,True,0.0
C_3675,4,False,
C_3676,1,False,
C_3677,12,False,
C_3678,3,False,
C_3679,13,False,
C_3680,7,False,
C_3681,1,False,
C_3682,13,False,
C_3683,1,False,
C_3684,7,False,
C_3685,6,False,
C_3686,2,False,
C_3687,3,False,
C_3688,6,False,
C_3689,15,False,
C_3690,20,False,
C_3691,11,False,
C_3692,12,False,
C_3693,20,False,
C_3694,9,False,
C_3695,0,True,0.0
C_3696,2,False,
C_3697,19,False,
C_3698,12,False,
C_3699,3,False,
C_3700,16,False,
C_3701,4,False,
C_3702,2,False,
C_3703,2,False,
C_3704,15,False,
C_3705,12,False,
C_3706,15,False,
C_3707,10,False,
C_3708,20,False,
C_3709,19,False,
C_3710,20,False,
C_3711,0,True,0.0
C_3712,13,False,
C_3713,20,False,
C_3714,5,False,
C_3715,15,False,
C_3716,0,True,0.0
C_3717,7,False,
C_3718,19,False,
C_3719,5,False,
C_3720,12,False,
C_3721,0,True,0.0
C_3722,18,False,
C_3723,20,False,
C_3724,14,False,
C_3725,5,False,
C_3726,0,True,0.0
C_3727,6,False,
C_3728,5,False,
C_3729,1,False,
C_3730,4,False,
C_3731,11,False,
C_3732,2,False,
C_3733,4,False,
C_3734,2,False,
C_3735,15,False,
C_3736,19,False,
C_3737,20,False,
C_3738,5,False,
C_3739,0,True,0.0
C_3740,3,False,
C_3741,0,True,0.0
C_3742,20,False,
C_3743,1,False,
C_3744,2,False,
C_3745,1,False,
C_3746,1,False,
C_3747,20,False,
C_3748,14,False,
C_3749,13,False,
C_3750,10,False,
C_3751,20,False,
C_3752,6,False,
C_3753,20,False,
C_3754,13,False,
C_3755,20,False,
C_3756,4,False,
C_3757,4,False,
C_3758,2,False,
C_3759,2,False,
C_3760,3,False,
C_3761,4,False,
C_3762,4,False,
C_3763,2,False,
C_3764,3,False,
C_3765,3,False,
C_3766,0,True,0.0
C_3767,2,False,
C_3768,4,False,
C_3769,2,False,
C_3770,1,False,
C_3771,4,False,
C_3772,4,False,
C_3773,3,False,
C_3774,2,False,
C_3775,2,False,
C_3776,4,False,
C_3777,3,False,
C_3778,4,False,
C_3779,2,False,
C_3780,4,False,
C_3781,4,False,
C_3782,3,False,
C_3783,4,False,
C_3784,3,False,
C_3785,4,False,
C_3786,4,False,
C_3787,3,False,
C_3788,2,False,
C_3789,3,False,
C_3790,19,False,
C_3791,10,False,
C_3792,4,False,
C_3793,3,False,
C_3794,8,False,
C_3795,3,False,
C_3796,2,False,
C_3797,2,False,
C_3798,3,False,
C_3799,4,False,
C_3800,4,False,
C_3801,3,False,
C_3802,2,False,
C_3803,3,False,
C_3804,2,False,
C_3805,3,False,
C_3806,3,False,
C_3807,3,False,
C_3808,1,False,
C_3809,3,False,
C_3810,3,False,
C_3811,3,False,
C_3812,3,False,
C_3813,3,False,
C_3814,3,False,
C_3815,3,False,
C_3816,3,False,
C_3817,6,False,
C_3818,17,False,
C_3819,3,False,
C_3820,3,False,
C_3821,2,False,
C_3822,1,False,
C_3823,2,False,
C_3824,3,False,
C_3825,3,False,
C_3826,3,False,
C_3827,20,False,
C_3828,2,False,
C_3829,2,False,
C_3830,2,False,
C_3831,3,False,
C_3832,3,False,
C_3833,2,False,
C_3834,3,False,
C_3835,1,False,
C_3836,3,False,
C_3837,3,False,
C_3838,3,False,
C_3839,2,False,
C_3840,3,False,
C_3841,3,False,
C_3842,3,False,
C_3843,3,False,
C_3844,3,False,
C_3845,3,False,
C_3846,2,False,
C_3847,1,False,
C_3848,2,False,
C_3849,3,False,
C_3850,2,False,
C_3851,3,False,
C_3852,2,False,
C_3853,1,False,
C_3854,3,False,
C_3855,3,False,
C_3856,1,False,
C_3857,2,False,
C_3858,1,False,
C_3859,10,False,
C_3860,12,False,
C_3861,2,False,
C_3862,2,False,
C_3863,20,False,
C_3864,1,False,
C_3865,5,False,
C_3866,20,False,
C_3867,2,False,
C_3868,14,False,
C_3869,5,False,
C_3870,2,False,
C_3871,20,False,
C_3872,3,False,
C_3873,20,False,
C_3874,0,True,0.0
C_3875,0,True,0.0
C_3876,3,False,
C_3877,1,False,
C_3878,20,False,
C_3879,12,False,
C_3880,20,False,
C_3881,9,False,
C_3882,16,False,
C_3883,6,False,
C_3884,1,False,
C_3885,20,False,
C_3886,4,False,
C_3887,19,False,
C_3888,0,True,0.0
C_3889,3,False,
C_3890,12,False,
C_3891,3,False,
C_3892,3,False,
C_3893,2,False,
C_3894,20,False,
C_3895,3,False,
C_3896,1,False,
C_3897,2,False,
C_3898,5,False,
C_3899,20,False,
C_3900,3,False,
C_3901,4,False,
C_3902,5,False,
C_3903,6,False,
C_3904,6,False,
C_3905,20,False,
C_3906,3,False,
C_3907,20,False,
C_3908,4,False,
C_3909,0,True,0.0
C_3910,0,True,0.0
C_3911,20,False,
C_3912,6,False,
C_3913,4,False,
C_3914,20,False,
C_3915,20,False,
C_3916,1,False,
C_3917,4,False,
C_3918,3,False,
C_3919,17,False,
C_3920,19,False,
C_3921,7,False,
C_3922,5,False,
C_3923,6,False,
C_3924,12,False,
C_3925,3,False,
C_3926,11,False,
C_3927,3,False,
C_3928,2,False,
C_3929,3,False,
C_3930,3,False,
C_3931,2,False,
C_3932,9,False,
C_3933,3,False,
C_3934,3,False,
C_3935,3,False,
C_3936,3,False,
C_3937,1,False,
C_3938,2,False,
C_3939,3,False,
C_3940,20,False,
C_3941,1,False,
C_3942,2,False,
C_3943,1,False,
C_3944,20,False,
C_3945,5,False,
C_3946,1,False,
C_3947,5,False,
C_3948,2,False,
C_3949,20,False,
C_3950,20,False,
C_3951,6,False,
C_3952,6,False,
C_3953,0,True,0.0
C_3954,20,False,
C_3955,3,False,
C_3956,20,False,
C_3957,20,False,
C_3958,2,False,
C_3959,13,False,
C_3960,20,False,
C_3961,3,False,
C_3962,2,False,
C_3963,9,False,
C_3964,1,False,
C_3965,6,False,
C_3966,4,False,
C_3967,11,False,
C_3968,1,False,
C_3969,2,False,
C_3970,10,False,
C_3971,2,False,
C_3972,13,False,
C_3973,3,False,
C_3974,2,False,
C_3975,20,False,
C_3976,18,False,
C_3977,19,False,
C_3978,0,True,0.0
C_3979,0,True,0.0
C_3980,14,False,
C_3981,6,False,
C_3982,3,False,
C_3983,3,False,
C_3984,4,False,
C_3985,19,False,
C_3986,2,False,
C_3987,16,False,
C_3988,3,False,
C_3989,3,False,
C_3990,19,False,
C_3991,4,False,
C_3992,3,False,
C_3993,20,False,
C_3994,13,False,
C_3995,2,False,
C_3996,20,False,
C_3997,1,False,
C_3998,6,False,
C_3999,20,False,
C_4000,20,False,
C_4001,0,True,0.0
C_4002,3,False,
C_4003,3,False,
C_4004,1,False,
C_4005,4,False,
C_4006,11,False,
C_4007,0,True,0.0
C_4008,16,False,
C_4009,20,False,
C_4010,1,False,
C_4011,2,False,
C_4012,20,False,
C_4013,0,True,0.0
C_4014,1,False,
C_4015,7,False,
C_4016,3,False,
C_4017,8,False,
C_4018,0,True,0.0
C_4019,3,False,
C_4020,3,False,
C_4021,20,False,
C_4022,8,False,
C_4023,2,False,
C_4024,3,False,
C_4025,2,False,
C_4026,1,False,
C_4027,13,False,
C_4028,3,False,
C_4029,2,False,
C_4030,11,False,
C_4031,1,False,
C_4032,2,False,
C_4033,20,False,
C_4034,7,False,
C_4035,0,True,0.0
C_4036,5,False,
C_4037,12,False,
C_4038,1,False,
C_4039,0,True,0.0
C_4040,2,False,
C_4041,6,False,
C_4042,3,False,
C_4043,6,False,
C_4044,19,False,
C_4045,15,False,
C_4046,9,False,
C_4047,20,False,
C_4048,5,False,
C_4049,11,False,
C_4050,3,False,
C_4051,7,False,
C_4052,2,False,
C_4053,0,True,0.0
C_4054,5,False,
C_4055,2,False,
C_4056,20,False,
C_4057,19,False,
C_4058,19,False,
C_4059,3,False,
C_4060,5,False,
C_4061,1,False,
C_4062,2,False,
C_4063,20,False,
C_4064,6,False,
C_4065,14,False,
C_4066,1,False,
C_4067,10,False,
C_4068,19,False,
C_4069,11,False,
C_4070,0,True,0.0
C_4071,15,False,
C_4072,6,False,
C_4073,1,False,
C_4074,20,False,
C_4075,2,False,
C_4076,12,False,
C_4077,3,False,
C_4078,2,False,
C_4079,19,False,
C_4080,4,False,
C_4081,20,False,
C_4082,6,False,
C_4083,1,False,
C_4084,1,False,
C_4085,4,False,
C_4086,20,False,
C_4087,18,False,
C_4088,9,False,
C_4089,0,True,0.0
C_4090,0,True,0.0
C_4091,1,False,
C_4092,2,False,
C_4093,2,False,
C_4094,18,False,
C_4095,0,True,0.0
C_4096,19,False,
C_4097,20,False,
C_4098,0,True,0.0
C_4099,0,True,0.0
C_4100,18,False,
C_4101,2,False,
C_4102,20,False,
C_4103,9,False,
C_4104,3,False,
C_4105,8,False,
C_4106,1,False,
C_4107,4,False,
C_4108,1,False,
C_4109,1,False,
C_4110,0,True,0.0
C_4111,0,True,0.0
C_4112,17,False,
C_4113,0,True,0.0
C_4114,0,True,0.0
C_4115,15,False,
C_4116,2,False,
C_4117,20,False,
C_4118,3,False,
C_4119,20,False,
C_4120,3,False,
C_4121,0,True,0.0
C_4122,4,False,
C_4123,20,False,
C_4124,16,False,
C_4125,3,False,
C_4126,5,False,
C_4127,15,False,
C_4128,2,False,
C_4129,9,False,
C_4130,1,False,
C_4131,0,True,0.0
C_4132,2,False,
C_4133,5,False,
C_4134,4,False,
C_4135,10,False,
C_4136,7,False,
C_4137,3,False,
C_4138,9,False,
C_4139,18,False,
C_4140,13,False,
C_4141,7,False,
C_4142,4,False,
C_4143,7,False,
C_4144,6,False,
C_4145,20,False,
C_4146,2,False,
C_4147,20,False,
C_4148,18,False,
C_4149,20,False,
C_4150,20,False,
C_4151,2,False,
C_4152,3,False,
C_4153,14,False,
C_4154,1,False,
C_4155,20,False,
C_4156,20,False,
C_4157,2,False,
C_4158,20,False,
C_4159,15,False,
C_4160,20,False,
C_4161,19,False,
C_4162,3,False,
C_4163,5,False,
C_4164,20,False,
C_4165,1,False,
C_4166,20,False,
C_4167,1,False,
C_4168,2,False,
C_4169,20,False,
C_4170,0,True,0.0
C_4171,2,False,
C_4172,2,False,
C_4173,4,False,
C_4174,1,False,
C_4175,13,False,
C_4176,18,False,
C_4177,12,False,
C_4178,2,False,
C_4179,12,False,
C_4180,4,False,
C_4181,7,False,
C_4182,2,False,
C_4183,15,False,
C_4184,13,False,
C_4185,2,False,
C_4186,0,True,0.0
C_4187,6,False,
C_4188,14,False,
C_4189,10,False,
C_4190,4,False,
C_4191,0,True,0.0
C_4192,10,False,
C_4193,10,False,
C_4194,8,False,
C_4195,11,False,
C_4196,2,False,
C_4197,14,False,
C_4198,5,False,
C_4199,4,False,
C_4200,6,False,
C_4201,4,False,
C_4202,5,False,
C_4203,4,False,
C_4204,20,False,
C_4205,15,False,
C_4206,1,False,
